cal,calibration_alpha_rmse,diverged,failure,fault,feasibility_risk_ext,feasibility_risk_ext_est,feasibility_risk_tau_only,hold_error,hold_velocity,holdout_torque_rmse,horizon,pin_shift,rho_tau,rho_tau_est,rho_vel,saturation_fraction,seed,target,torque
cal_medium,0.07071067811863671,False,True,True,7.4281621411723275,7.823616569975646,7.823616569975646,inf,inf,0.613217127299753,short,False,7.4281621411723275,7.823616569975646,4.464285714285714,0.07857142857142857,47,far,loose
cal_medium,0.07071067811863009,False,True,True,7.4281621411723275,7.827121351605905,7.827121351605905,inf,inf,0.9109276229231724,short,False,7.4281621411723275,7.827121351605905,4.464285714285714,0.07857142857142857,48,far,loose
cal_medium,0.0707106781186268,False,True,True,7.4281621411723275,6.440966345407277,6.440966345407277,inf,inf,0.8473248398732363,short,False,7.4281621411723275,6.440966345407277,4.464285714285714,0.06428571428571428,49,far,loose
cal_medium,0.07071067811863384,False,True,True,12.780333378931115,12.06724406949259,12.06724406949259,inf,inf,1.2344146850664348,short,False,12.780333378931115,12.06724406949259,7.254464285714284,0.05357142857142857,0,wide,loose
cal_medium,0.07071067811863035,False,True,True,12.780333378931115,12.170755460871456,12.170755460871456,inf,inf,0.5868154263313666,short,False,12.780333378931115,12.170755460871456,7.254464285714284,0.06785714285714285,1,wide,loose
cal_medium,0.07071067811862305,False,True,True,12.780333378931115,13.041448186722537,13.041448186722537,inf,inf,0.5769896897368751,short,False,12.780333378931115,13.041448186722537,7.254464285714284,0.06785714285714285,2,wide,loose
cal_medium,0.0707106781186299,False,True,True,12.780333378931115,12.760329755482468,12.760329755482468,inf,inf,0.61829712961991,short,False,12.780333378931115,12.760329755482468,7.254464285714284,0.07142857142857142,3,wide,loose
cal_medium,0.07071067811862672,False,True,True,12.780333378931115,13.643706306894456,13.643706306894456,inf,inf,0.3901439087782667,short,False,12.780333378931115,13.643706306894456,7.254464285714284,0.06785714285714285,4,wide,loose
cal_medium,0.07071067811862629,False,True,True,12.780333378931115,11.659199339792458,11.659199339792458,inf,inf,0.5240697071856678,short,False,12.780333378931115,11.659199339792458,7.254464285714284,0.06428571428571428,5,wide,loose
cal_medium,0.07071067811862833,False,True,True,12.780333378931115,13.899842729751489,13.899842729751489,inf,inf,1.058943099976589,short,False,12.780333378931115,13.899842729751489,7.254464285714284,0.06428571428571428,6,wide,loose
cal_medium,0.0707106781186268,False,True,True,12.780333378931115,14.567356202607694,14.567356202607694,inf,inf,0.9108467659027545,short,False,12.780333378931115,14.567356202607694,7.254464285714284,0.017857142857142856,7,wide,loose
cal_medium,0.0707106781186199,False,True,True,12.780333378931115,12.211257695115806,12.211257695115806,inf,inf,0.6902609561445909,short,False,12.780333378931115,12.211257695115806,7.254464285714284,0.02857142857142857,8,wide,loose
cal_medium,0.07071067811862561,False,True,True,12.780333378931115,11.980281556620943,11.980281556620943,inf,inf,0.6666382425177039,short,False,12.780333378931115,11.980281556620943,7.254464285714284,0.025,9,wide,loose
cal_medium,0.07071067811863019,False,True,True,12.780333378931115,12.689337749717414,12.689337749717414,inf,inf,0.32275705389195375,short,False,12.780333378931115,12.689337749717414,7.254464285714284,0.06428571428571428,10,wide,loose
cal_medium,0.07071067811863732,False,True,True,12.780333378931115,12.877023823781526,12.877023823781526,inf,inf,0.8176005789214815,short,False,12.780333378931115,12.877023823781526,7.254464285714284,0.06785714285714285,11,wide,loose
cal_medium,0.07071067811863117,False,True,True,12.780333378931115,13.530569694648317,13.530569694648317,inf,inf,0.2965956943405298,short,False,12.780333378931115,13.530569694648317,7.254464285714284,0.06785714285714285,12,wide,loose
cal_medium,0.07071067811863306,False,True,True,12.780333378931115,13.711816578728989,13.711816578728989,inf,inf,0.650194488288496,short,False,12.780333378931115,13.711816578728989,7.254464285714284,0.025,13,wide,loose
cal_medium,0.07071067811863242,False,True,True,12.780333378931115,14.01947174252658,14.01947174252658,inf,inf,0.7280045127611875,short,False,12.780333378931115,14.01947174252658,7.254464285714284,0.07142857142857142,14,wide,loose
cal_medium,0.07071067811863267,False,True,True,12.780333378931115,13.051080907117466,13.051080907117466,inf,inf,0.6004592767905841,short,False,12.780333378931115,13.051080907117466,7.254464285714284,0.025,15,wide,loose
cal_medium,0.07071067811862905,False,True,True,12.780333378931115,13.456738794752852,13.456738794752852,inf,inf,0.8922393816590823,short,False,12.780333378931115,13.456738794752852,7.254464285714284,0.025,16,wide,loose
cal_medium,0.07071067811861712,False,True,True,12.780333378931115,11.754206020913644,11.754206020913644,inf,inf,0.33412920754849434,short,False,12.780333378931115,11.754206020913644,7.254464285714284,0.06785714285714285,17,wide,loose
cal_medium,0.07071067811863804,False,True,True,12.780333378931115,13.491229129634196,13.491229129634196,inf,inf,0.9135168809717426,short,False,12.780333378931115,13.491229129634196,7.254464285714284,0.017857142857142856,18,wide,loose
cal_medium,0.07071067811860605,False,True,True,12.780333378931115,13.014069413448272,13.014069413448272,inf,inf,1.044079731657454,short,False,12.780333378931115,13.014069413448272,7.254464285714284,0.017857142857142856,19,wide,loose
cal_medium,0.07071067811863589,False,True,True,12.780333378931115,12.504364658157492,12.504364658157492,inf,inf,0.6940319637855111,short,False,12.780333378931115,12.504364658157492,7.254464285714284,0.06428571428571428,20,wide,loose
cal_medium,0.070710678118617,False,True,True,12.780333378931115,12.736480903444793,12.736480903444793,inf,inf,1.027416760844566,short,False,12.780333378931115,12.736480903444793,7.254464285714284,0.05714285714285714,21,wide,loose
cal_medium,0.0707106781186262,False,True,True,12.780333378931115,12.885942504791997,12.885942504791997,inf,inf,1.093060233335863,short,False,12.780333378931115,12.885942504791997,7.254464285714284,0.06428571428571428,22,wide,loose
cal_medium,0.07071067811862917,False,True,True,12.780333378931115,11.890225251352092,11.890225251352092,inf,inf,0.4751739865648136,short,False,12.780333378931115,11.890225251352092,7.254464285714284,0.02857142857142857,23,wide,loose
cal_medium,0.07071067811862257,False,True,True,12.780333378931115,13.265916008238339,13.265916008238339,inf,inf,0.6361336987066386,short,False,12.780333378931115,13.265916008238339,7.254464285714284,0.07142857142857142,24,wide,loose
cal_medium,0.07071067811862708,False,True,True,12.780333378931115,13.22553967353872,13.22553967353872,inf,inf,0.9175000577275595,short,False,12.780333378931115,13.22553967353872,7.254464285714284,0.060714285714285714,25,wide,loose
cal_medium,0.07071067811863124,False,True,True,12.780333378931115,12.76959164956221,12.76959164956221,inf,inf,0.887551701647428,short,False,12.780333378931115,12.76959164956221,7.254464285714284,0.02142857142857143,26,wide,loose
cal_medium,0.07071067811862626,False,True,True,12.780333378931115,13.8833732397891,13.8833732397891,inf,inf,0.7079167350673519,short,False,12.780333378931115,13.8833732397891,7.254464285714284,0.02142857142857143,27,wide,loose
cal_medium,0.07071067811863169,False,True,True,12.780333378931115,13.627479467291504,13.627479467291504,inf,inf,0.46770857452841963,short,False,12.780333378931115,13.627479467291504,7.254464285714284,0.06428571428571428,28,wide,loose
cal_medium,0.07071067811863425,False,True,True,12.780333378931115,11.342641337002158,11.342641337002158,inf,inf,0.42053680998447296,short,False,12.780333378931115,11.342641337002158,7.254464285714284,0.06428571428571428,29,wide,loose
cal_medium,0.07071067811862788,False,True,True,12.780333378931115,13.274773377882068,13.274773377882068,inf,inf,0.3473838175224834,short,False,12.780333378931115,13.274773377882068,7.254464285714284,0.07142857142857142,30,wide,loose
cal_medium,0.07071067811860868,False,True,True,12.780333378931115,12.231501939020538,12.231501939020538,inf,inf,0.48654444447559647,short,False,12.780333378931115,12.231501939020538,7.254464285714284,0.06785714285714285,31,wide,loose
cal_medium,0.0707106781186253,False,True,True,12.780333378931115,13.08060892799869,13.08060892799869,inf,inf,0.945754364998558,short,False,12.780333378931115,13.08060892799869,7.254464285714284,0.017857142857142856,32,wide,loose
cal_medium,0.07071067811862024,False,True,True,12.780333378931115,13.752401514553325,13.752401514553325,inf,inf,0.9670829866194727,short,False,12.780333378931115,13.752401514553325,7.254464285714284,0.06785714285714285,33,wide,loose
cal_medium,0.07071067811863707,False,True,True,12.780333378931115,13.285586059408821,13.285586059408821,inf,inf,1.047739590055904,short,False,12.780333378931115,13.285586059408821,7.254464285714284,0.017857142857142856,34,wide,loose
cal_medium,0.07071067811860095,False,True,True,12.780333378931115,13.07892058691266,13.07892058691266,inf,inf,0.5296521414154737,short,False,12.780333378931115,13.07892058691266,7.254464285714284,0.02142857142857143,35,wide,loose
cal_medium,0.07071067811862654,False,True,True,12.780333378931115,12.871521574508522,12.871521574508522,inf,inf,0.7516592842149441,short,False,12.780333378931115,12.871521574508522,7.254464285714284,0.060714285714285714,36,wide,loose
cal_medium,0.0707106781186346,False,True,True,12.780333378931115,13.530061538596042,13.530061538596042,inf,inf,0.6580039341791929,short,False,12.780333378931115,13.530061538596042,7.254464285714284,0.06785714285714285,37,wide,loose
cal_medium,0.07071067811863348,False,True,True,12.780333378931115,11.905680474574348,11.905680474574348,inf,inf,0.46925691115357787,short,False,12.780333378931115,11.905680474574348,7.254464285714284,0.06785714285714285,38,wide,loose
cal_medium,0.07071067811863539,False,True,True,12.780333378931115,12.567917225253371,12.567917225253371,inf,inf,0.6622392023282678,short,False,12.780333378931115,12.567917225253371,7.254464285714284,0.060714285714285714,39,wide,loose
cal_medium,0.0707106781186267,False,True,True,12.780333378931115,13.071462030756413,13.071462030756413,inf,inf,0.5710233730595932,short,False,12.780333378931115,13.071462030756413,7.254464285714284,0.06428571428571428,40,wide,loose
cal_medium,0.07071067811861721,False,True,True,12.780333378931115,13.266241583004971,13.266241583004971,inf,inf,0.3291258995345839,short,False,12.780333378931115,13.266241583004971,7.254464285714284,0.06785714285714285,41,wide,loose
cal_medium,0.07071067811862872,False,True,True,12.780333378931115,13.965290253819402,13.965290253819402,inf,inf,0.5175907628089395,short,False,12.780333378931115,13.965290253819402,7.254464285714284,0.025,42,wide,loose
cal_medium,0.07071067811860955,False,True,True,12.780333378931115,11.246959578767212,11.246959578767212,inf,inf,0.47515718379547867,short,False,12.780333378931115,11.246959578767212,7.254464285714284,0.07142857142857142,43,wide,loose
cal_medium,0.07071067811862672,False,True,True,12.780333378931115,11.667493407198371,11.667493407198371,inf,inf,0.48801239222395876,short,False,12.780333378931115,11.667493407198371,7.254464285714284,0.06785714285714285,44,wide,loose
cal_medium,0.07071067811862693,False,True,True,12.780333378931115,13.222134082762148,13.222134082762148,inf,inf,0.7780131175244128,short,False,12.780333378931115,13.222134082762148,7.254464285714284,0.02142857142857143,45,wide,loose
cal_medium,0.07071067811863307,False,True,True,12.780333378931115,13.436560787391617,13.436560787391617,inf,inf,1.0900845453375476,short,False,12.780333378931115,13.436560787391617,7.254464285714284,0.017857142857142856,46,wide,loose
cal_medium,0.07071067811863671,False,True,True,12.780333378931115,13.510154315707442,13.510154315707442,inf,inf,0.613217127299753,short,False,12.780333378931115,13.510154315707442,7.254464285714284,0.02142857142857143,47,wide,loose
cal_medium,0.07071067811863009,False,True,True,12.780333378931115,13.548178941703833,13.548178941703833,inf,inf,0.9109276229231724,short,False,12.780333378931115,13.548178941703833,7.254464285714284,0.02142857142857143,48,wide,loose
cal_medium,0.0707106781186268,False,True,True,12.780333378931115,11.066152375916124,11.066152375916124,inf,inf,0.8473248398732363,short,False,12.780333378931115,11.066152375916124,7.254464285714284,0.060714285714285714,49,wide,loose
cal_medium,0.07071067811863384,False,True,False,2.0778138813676583,2.014376855415306,2.014376855415306,2.013497447041295,1.0188980075784864,1.2344146850664348,normal,False,2.0778138813676583,2.014376855415306,0.46875,0.5,0,near,medium
cal_medium,0.07071067811863035,False,True,False,2.0778138813676583,1.9687397042286847,1.9687397042286847,2.012777294322751,1.0263236532409943,0.5868154263313666,normal,False,2.0778138813676583,1.9687397042286847,0.46875,0.5,1,near,medium
cal_medium,0.07071067811862305,False,True,False,2.0778138813676583,2.010050926308268,2.010050926308268,2.01207007427017,1.0254465678844977,0.5769896897368751,normal,False,2.0778138813676583,2.010050926308268,0.46875,0.5,2,near,medium
cal_medium,0.0707106781186299,False,True,False,2.0778138813676583,2.108301941467835,2.108301941467835,2.012260749636808,1.0276231647685083,0.61829712961991,normal,False,2.0778138813676583,2.108301941467835,0.46875,0.5,3,near,medium
cal_medium,0.07071067811862672,False,True,False,2.0778138813676583,2.1705196896185828,2.1705196896185828,2.0122388986700632,1.0252483457986212,0.3901439087782667,normal,False,2.0778138813676583,2.1705196896185828,0.46875,0.5,4,near,medium
cal_medium,0.07071067811862629,False,True,False,2.0778138813676583,2.0109672973295103,2.0109672973295103,2.012674124470465,1.0230726407811037,0.5240697071856678,normal,False,2.0778138813676583,2.0109672973295103,0.46875,0.5,5,near,medium
cal_medium,0.07071067811862833,False,True,False,2.0778138813676583,2.2630694511072007,2.2630694511072007,2.012527360929318,1.0235502542523283,1.058943099976589,normal,False,2.0778138813676583,2.2630694511072007,0.46875,0.5,6,near,medium
cal_medium,0.0707106781186268,False,True,False,2.0778138813676583,2.2212209551729276,2.2212209551729276,2.011764099665765,1.0304657069643435,0.9108467659027545,normal,False,2.0778138813676583,2.2212209551729276,0.46875,0.5,7,near,medium
cal_medium,0.0707106781186199,False,True,False,2.0778138813676583,2.0183430312674866,2.0183430312674866,2.012325174608193,1.0273395201633655,0.6902609561445909,normal,False,2.0778138813676583,2.0183430312674866,0.46875,0.5,8,near,medium
cal_medium,0.07071067811862561,False,True,False,2.0778138813676583,2.0323392532216658,2.0323392532216658,2.0121440518072635,1.0269962268160688,0.6666382425177039,normal,False,2.0778138813676583,2.0323392532216658,0.46875,0.5,9,near,medium
cal_medium,0.07071067811863019,False,True,False,2.0778138813676583,2.0639036178939105,2.0639036178939105,2.0124647645799527,1.0244621489965848,0.32275705389195375,normal,False,2.0778138813676583,2.0639036178939105,0.46875,0.5,10,near,medium
cal_medium,0.07071067811863732,False,True,False,2.0778138813676583,1.9649672722608618,1.9649672722608618,2.0118380632068718,1.025225193162566,0.8176005789214815,normal,False,2.0778138813676583,1.9649672722608618,0.46875,0.5,11,near,medium
cal_medium,0.07071067811863117,False,True,False,2.0778138813676583,2.1044249401910036,2.1044249401910036,2.0118920221250822,1.0241126420938957,0.2965956943405298,normal,False,2.0778138813676583,2.1044249401910036,0.46875,0.5,12,near,medium
cal_medium,0.07071067811863306,False,True,False,2.0778138813676583,2.0809881838136914,2.0809881838136914,2.012080947371881,1.027559312719005,0.650194488288496,normal,False,2.0778138813676583,2.0809881838136914,0.46875,0.5,13,near,medium
cal_medium,0.07071067811863242,False,True,False,2.0778138813676583,2.2614724722370276,2.2614724722370276,2.0123863830328634,1.026753247914901,0.7280045127611875,normal,False,2.0778138813676583,2.2614724722370276,0.46875,0.5,14,near,medium
cal_medium,0.07071067811863267,False,True,False,2.0778138813676583,2.0532264784402865,2.0532264784402865,2.0123058114040817,1.0283046907507516,0.6004592767905841,normal,False,2.0778138813676583,2.0532264784402865,0.46875,0.5,15,near,medium
cal_medium,0.07071067811862905,False,True,False,2.0778138813676583,2.264819698339253,2.264819698339253,2.012052081251379,1.027489469643507,0.8922393816590823,normal,False,2.0778138813676583,2.264819698339253,0.46875,0.5,16,near,medium
cal_medium,0.07071067811861712,False,True,False,2.0778138813676583,2.043635929887418,2.043635929887418,2.0126711002761115,1.0262791111727232,0.33412920754849434,normal,False,2.0778138813676583,2.043635929887418,0.46875,0.5,17,near,medium
cal_medium,0.07071067811863804,False,True,False,2.0778138813676583,2.2048130454976653,2.2048130454976653,2.011869871912382,1.030575173637046,0.9135168809717426,normal,False,2.0778138813676583,2.2048130454976653,0.46875,0.5,18,near,medium
cal_medium,0.07071067811860605,False,True,False,2.0778138813676583,2.1117210425201502,2.1117210425201502,2.0118279567647126,1.0307606849655035,1.044079731657454,normal,False,2.0778138813676583,2.1117210425201502,0.46875,0.5,19,near,medium
cal_medium,0.07071067811863589,False,True,False,2.0778138813676583,2.1223323970767347,2.1223323970767347,2.0126115911740134,1.0235733676920782,0.6940319637855111,normal,False,2.0778138813676583,2.1223323970767347,0.46875,0.5,20,near,medium
cal_medium,0.070710678118617,False,True,False,2.0778138813676583,2.0575136873208457,2.0575136873208457,2.013080579409699,1.0197607070556953,1.027416760844566,normal,False,2.0778138813676583,2.0575136873208457,0.46875,0.5,21,near,medium
cal_medium,0.0707106781186262,False,True,False,2.0778138813676583,2.211449123221412,2.211449123221412,2.012640390928027,1.0234468908820122,1.093060233335863,normal,False,2.0778138813676583,2.211449123221412,0.46875,0.5,22,near,medium
cal_medium,0.07071067811862917,False,True,False,2.0778138813676583,2.0934824213014824,2.0934824213014824,2.0124074473944407,1.0281096659066855,0.4751739865648136,normal,False,2.0778138813676583,2.0934824213014824,0.46875,0.5,23,near,medium
cal_medium,0.07071067811862257,False,True,False,2.0778138813676583,2.2036428495383076,2.2036428495383076,2.012001873065135,1.02593229382152,0.6361336987066386,normal,False,2.0778138813676583,2.2036428495383076,0.46875,0.5,24,near,medium
cal_medium,0.07071067811862708,False,True,False,2.0778138813676583,2.1571325124949188,2.1571325124949188,2.0130433568993182,1.022495573993028,0.9175000577275595,normal,False,2.0778138813676583,2.1571325124949188,0.46875,0.5,25,near,medium
cal_medium,0.07071067811863124,False,True,False,2.0778138813676583,2.03312845432551,2.03312845432551,2.012199373594713,1.0296395542745385,0.887551701647428,normal,False,2.0778138813676583,2.03312845432551,0.46875,0.5,26,near,medium
cal_medium,0.07071067811862626,False,True,False,2.0778138813676583,2.2492764270545678,2.2492764270545678,2.012075213507398,1.028181914184538,0.7079167350673519,normal,False,2.0778138813676583,2.2492764270545678,0.46875,0.5,27,near,medium
cal_medium,0.07071067811863169,False,True,False,2.0778138813676583,2.125697405178227,2.125697405178227,2.0122572766287004,1.0237776593371832,0.46770857452841963,normal,False,2.0778138813676583,2.125697405178227,0.46875,0.5,28,near,medium
cal_medium,0.07071067811863425,False,True,False,2.0778138813676583,2.012966707002461,2.012966707002461,2.0127135403091008,1.0247072440193596,0.42053680998447296,normal,False,2.0778138813676583,2.012966707002461,0.46875,0.5,29,near,medium
cal_medium,0.07071067811862788,False,True,False,2.0778138813676583,2.1012999095806153,2.1012999095806153,2.0121593576039247,1.0266961312990732,0.3473838175224834,normal,False,2.0778138813676583,2.1012999095806153,0.46875,0.5,30,near,medium
cal_medium,0.07071067811860868,False,True,False,2.0778138813676583,1.964196885003499,1.964196885003499,2.0123672208105794,1.0254936285573892,0.48654444447559647,normal,False,2.0778138813676583,1.964196885003499,0.46875,0.5,31,near,medium
cal_medium,0.0707106781186253,False,True,False,2.0778138813676583,2.1219174448359794,2.1219174448359794,2.011681780509848,1.030429082015609,0.945754364998558,normal,False,2.0778138813676583,2.1219174448359794,0.46875,0.5,32,near,medium
cal_medium,0.07071067811862024,False,True,False,2.0778138813676583,2.273898463083302,2.273898463083302,2.012401716835028,1.0253409684917427,0.9670829866194727,normal,False,2.0778138813676583,2.273898463083302,0.46875,0.5,33,near,medium
cal_medium,0.07071067811863707,False,True,False,2.0778138813676583,2.1726738363507727,2.1726738363507727,2.0115284952909094,1.0304950102743524,1.047739590055904,normal,False,2.0778138813676583,2.1726738363507727,0.46875,0.5,34,near,medium
cal_medium,0.07071067811860095,False,True,False,2.0778138813676583,2.172463340723835,2.172463340723835,2.0117001028586077,1.028155061558472,0.5296521414154737,normal,False,2.0778138813676583,2.172463340723835,0.46875,0.5,35,near,medium
cal_medium,0.07071067811862654,False,True,False,2.0778138813676583,2.0163312727534923,2.0163312727534923,2.013224592021549,1.0221324568291226,0.7516592842149441,normal,False,2.0778138813676583,2.0163312727534923,0.46875,0.5,36,near,medium
cal_medium,0.0707106781186346,False,True,False,2.0778138813676583,2.1960798838195568,2.1960798838195568,2.0120380175945893,1.0252466107624538,0.6580039341791929,normal,False,2.0778138813676583,2.1960798838195568,0.46875,0.5,37,near,medium
cal_medium,0.07071067811863348,False,True,False,2.0778138813676583,2.0224757820371795,2.0224757820371795,2.0119112137132817,1.0242855500696333,0.46925691115357787,normal,False,2.0778138813676583,2.0224757820371795,0.46875,0.5,38,near,medium
cal_medium,0.07071067811863539,False,True,False,2.0778138813676583,1.9818493544293787,1.9818493544293787,2.012313520933985,1.0218039714429787,0.6622392023282678,normal,False,2.0778138813676583,1.9818493544293787,0.46875,0.5,39,near,medium
cal_medium,0.0707106781186267,False,True,False,2.0778138813676583,2.010240842253984,2.010240842253984,2.0127780730545792,1.022930657753944,0.5710233730595932,normal,False,2.0778138813676583,2.010240842253984,0.46875,0.5,40,near,medium
cal_medium,0.07071067811861721,False,True,False,2.0778138813676583,2.1154221035977607,2.1154221035977607,2.0121179672865392,1.0242064078097175,0.3291258995345839,normal,False,2.0778138813676583,2.1154221035977607,0.46875,0.5,41,near,medium
cal_medium,0.07071067811862872,False,True,False,2.0778138813676583,2.157736624971632,2.157736624971632,2.01215350453328,1.0277669059066181,0.5175907628089395,normal,False,2.0778138813676583,2.157736624971632,0.46875,0.5,42,near,medium
cal_medium,0.07071067811860955,False,True,False,2.0778138813676583,1.965356652859484,1.965356652859484,2.0122816856256684,1.0268671886611085,0.47515718379547867,normal,False,2.0778138813676583,1.965356652859484,0.46875,0.5,43,near,medium
cal_medium,0.07071067811862672,False,True,False,2.0778138813676583,1.9633694304986644,1.9633694304986644,2.0118749467287738,1.0256527403345037,0.48801239222395876,normal,False,2.0778138813676583,1.9633694304986644,0.46875,0.5,44,near,medium
cal_medium,0.07071067811862693,False,True,False,2.0778138813676583,2.2237667281199087,2.2237667281199087,2.0117769161844565,1.0274819031587556,0.7780131175244128,normal,False,2.0778138813676583,2.2237667281199087,0.46875,0.5,45,near,medium
cal_medium,0.07071067811863307,False,True,False,2.0778138813676583,2.1942963535673203,2.1942963535673203,2.011961294294973,1.0316164222642714,1.0900845453375476,normal,False,2.0778138813676583,2.1942963535673203,0.46875,0.5,46,near,medium
cal_medium,0.07071067811863671,False,True,False,2.0778138813676583,2.1290137697238714,2.1290137697238714,2.0120288921378657,1.0288446679524479,0.613217127299753,normal,False,2.0778138813676583,2.1290137697238714,0.46875,0.5,47,near,medium
cal_medium,0.07071067811863009,False,True,False,2.0778138813676583,2.0830366224416434,2.0830366224416434,2.011658535522547,1.0293892266320412,0.9109276229231724,normal,False,2.0778138813676583,2.0830366224416434,0.46875,0.5,48,near,medium
cal_medium,0.0707106781186268,False,True,False,2.0778138813676583,1.8451996371676362,1.8451996371676362,2.0129399258619256,1.022854290321514,0.8473248398732363,normal,False,2.0778138813676583,1.8451996371676362,0.46875,0.5,49,near,medium
cal_medium,0.07071067811863384,False,True,False,2.743727510554342,2.638137769825704,2.638137769825704,2.611329501461584,0.5809204335802814,1.2344146850664348,normal,False,2.743727510554342,2.638137769825704,0.8333333333333335,0.5,0,far,medium
cal_medium,0.07071067811863035,False,True,False,2.743727510554342,2.6056322255106443,2.6056322255106443,2.6100131276377754,0.5985871530380827,0.5868154263313666,normal,False,2.743727510554342,2.6056322255106443,0.8333333333333335,0.5,1,far,medium
cal_medium,0.07071067811862305,False,True,False,2.743727510554342,2.698970980644523,2.698970980644523,2.609861394237997,0.5942356643990084,0.5769896897368751,normal,False,2.743727510554342,2.698970980644523,0.8333333333333335,0.5,2,far,medium
cal_medium,0.0707106781186299,False,True,False,2.743727510554342,2.781908645784519,2.781908645784519,2.6097192200301706,0.6017331977212437,0.61829712961991,normal,False,2.743727510554342,2.781908645784519,0.8333333333333335,0.5,3,far,medium
cal_medium,0.07071067811862672,False,True,False,2.743727510554342,2.874468366006526,2.874468366006526,2.610189744655725,0.5910695390651248,0.3901439087782667,normal,False,2.743727510554342,2.874468366006526,0.8333333333333335,0.5,4,far,medium
cal_medium,0.07071067811862629,False,True,False,2.743727510554342,2.6236724623981416,2.6236724623981416,2.6102233984593872,0.5912091904767113,0.5240697071856678,normal,False,2.743727510554342,2.6236724623981416,0.8333333333333335,0.5,5,far,medium
cal_medium,0.07071067811862833,False,True,False,2.743727510554342,2.9783219959831526,2.9783219959831526,2.6100832756563825,0.5917600191100542,1.058943099976589,normal,False,2.743727510554342,2.9783219959831526,0.8333333333333335,0.5,6,far,medium
cal_medium,0.0707106781186268,False,True,False,2.743727510554342,2.9803749401246193,2.9803749401246193,2.609260770693811,0.6085635253249049,0.9108467659027545,normal,False,2.743727510554342,2.9803749401246193,0.8333333333333335,0.5,7,far,medium
cal_medium,0.0707106781186199,False,True,False,2.743727510554342,2.651057125402594,2.651057125402594,2.6094600441894413,0.6024863769847064,0.6902609561445909,normal,False,2.743727510554342,2.651057125402594,0.8333333333333335,0.5,8,far,medium
cal_medium,0.07071067811862561,False,True,False,2.743727510554342,2.6506929741247327,2.6506929741247327,2.609744314711459,0.5977492071236358,0.6666382425177039,normal,False,2.743727510554342,2.6506929741247327,0.8333333333333335,0.5,9,far,medium
cal_medium,0.07071067811863019,False,True,False,2.743727510554342,2.7340234855767513,2.7340234855767513,2.610198831940915,0.5920161634822724,0.32275705389195375,normal,False,2.743727510554342,2.7340234855767513,0.8333333333333335,0.5,10,far,medium
cal_medium,0.07071067811863732,False,True,False,2.743727510554342,2.63486706619322,2.63486706619322,2.6099160787764726,0.590952487435463,0.8176005789214815,normal,False,2.743727510554342,2.63486706619322,0.8333333333333335,0.5,11,far,medium
cal_medium,0.07071067811863117,False,True,False,2.743727510554342,2.809511139709919,2.809511139709919,2.6097732337569073,0.5914166138891115,0.2965956943405298,normal,False,2.743727510554342,2.809511139709919,0.8333333333333335,0.5,12,far,medium
cal_medium,0.07071067811863306,False,True,False,2.743727510554342,2.8018998024818385,2.8018998024818385,2.6099612993738903,0.5971142423777467,0.650194488288496,normal,False,2.743727510554342,2.8018998024818385,0.8333333333333335,0.5,13,far,medium
cal_medium,0.07071067811863242,False,True,False,2.743727510554342,2.9924378876382125,2.9924378876382125,2.610048795181555,0.5965472345519898,0.7280045127611875,normal,False,2.743727510554342,2.9924378876382125,0.8333333333333335,0.5,14,far,medium
cal_medium,0.07071067811863267,False,True,False,2.743727510554342,2.742634849780623,2.742634849780623,2.6094593781575757,0.6051630722049515,0.6004592767905841,normal,False,2.743727510554342,2.742634849780623,0.8333333333333335,0.5,15,far,medium
cal_medium,0.07071067811862905,False,True,False,2.743727510554342,2.9676603895888505,2.9676603895888505,2.6099818871823004,0.5968549156874278,0.8922393816590823,normal,False,2.743727510554342,2.9676603895888505,0.8333333333333335,0.5,16,far,medium
cal_medium,0.07071067811861712,False,True,False,2.743727510554342,2.6581693461017752,2.6581693461017752,2.6097773984662473,0.60032872400059,0.33412920754849434,normal,False,2.743727510554342,2.6581693461017752,0.8333333333333335,0.5,17,far,medium
cal_medium,0.07071067811863804,False,True,False,2.743727510554342,2.915396861007689,2.915396861007689,2.6093535286107343,0.6082096497376822,0.9135168809717426,normal,False,2.743727510554342,2.915396861007689,0.8333333333333335,0.5,18,far,medium
cal_medium,0.07071067811860605,False,True,False,2.743727510554342,2.7879653847436394,2.7879653847436394,2.609425587916518,0.6077406793795584,1.044079731657454,normal,False,2.743727510554342,2.7879653847436394,0.8333333333333335,0.5,19,far,medium
cal_medium,0.07071067811863589,False,True,False,2.743727510554342,2.774668091358974,2.774668091358974,2.610093700917568,0.5922633876973626,0.6940319637855111,normal,False,2.743727510554342,2.774668091358974,0.8333333333333335,0.5,20,far,medium
cal_medium,0.070710678118617,False,True,False,2.743727510554342,2.7165607123005486,2.7165607123005486,2.6107935685311943,0.5823917727124829,1.027416760844566,normal,False,2.743727510554342,2.7165607123005486,0.8333333333333335,0.5,21,far,medium
cal_medium,0.0707106781186262,False,True,False,2.743727510554342,2.8812024003040158,2.8812024003040158,2.6101228982083016,0.5921607743116162,1.093060233335863,normal,False,2.743727510554342,2.8812024003040158,0.8333333333333335,0.5,22,far,medium
